"","id","kidgen","momage","kidage","homecog","homeemo","occasion","anti","read","kidagetv","kidage6","kidagesq","kidagec","occasion2"
"1044",6469,0,26,6.08,9,8,1,0,2.5,8.08,2.08,4.3264,8.998912,1
"1045",6476,0,26,7.33,12,10,0,1,1.9,7.33,1.33,1.7689,2.352637,0
"1046",6476,0,26,7.33,12,10,1,1,3,9.33,3.33,11.0889,36.926037,1
"1047",6490,1,26,7.5,7,12,0,6,3.1,7.5,1.5,2.25,3.375,0
"1048",6490,1,26,7.5,7,12,1,7,5.1,9.5,3.5,12.25,42.875,1
"1049",6529,0,26,7.83,7,10,0,0,5.1,7.83,1.83,3.3489,6.128487,0
"1050",6529,0,26,7.83,7,10,1,0,5.3,9.83,3.83,14.6689,56.181887,1
"1051",6532,0,26,7,11,7,0,3,2.4,7,1,1,1,0
"1052",6532,0,26,7,11,7,1,0,4.2,9,3,9,27,1
"1053",6551,1,26,6.33,9,9,0,2,1.2,6.33,0.33,0.1089,0.035937,0
"1054",6551,1,26,6.33,9,9,1,5,4,8.33,2.33,5.4289,12.649337,1
"1055",6583,1,26,7.83,11,7,0,1,2.6,7.83,1.83,3.3489,6.128487,0
"1056",6583,1,26,7.83,11,7,1,1,3.4,9.83,3.83,14.6689,56.181887,1
"1057",6612,0,27,6.42,6,11,0,2,1.9,6.42,0.42,0.1764,0.074088,0
"1058",6612,0,27,6.42,6,11,1,2,3.7,8.42,2.42,5.8564,14.172488,1
"1059",6734,0,27,6.25,8,11,0,1,2.1,6.25,0.25,0.0625,0.015625,0
"1060",6734,0,27,6.25,8,11,1,2,4.7,8.25,2.25,5.0625,11.390625,1
"1061",6734,0,27,6.25,8,11,2,2,7,10.25,4.25,18.0625,76.765625,4
"1062",6734,0,27,6.25,8,11,3,4,8.2,12.25,6.25,39.0625,244.140625,9
"1063",6825,0,25,8,12,10,0,1,2.6,8,2,4,8,0
"1064",6825,0,25,8,12,10,1,1,4.4,10,4,16,64,1
"1065",6825,0,25,8,12,10,2,0,4.6,12,6,36,216,4
"1066",6825,0,25,8,12,10,3,0,5,14,8,64,512,9
"1067",6853,0,25,7.67,11,7,0,7,2.8,7.67,1.67,2.7889,4.657463,0
"1068",6853,0,25,7.67,11,7,1,6,2.8,9.67,3.67,13.4689,49.430863,1
"1069",6853,0,25,7.67,11,7,2,6,3.9,11.67,5.67,32.1489,182.284263,4
"1070",6853,0,25,7.67,11,7,3,5,4,13.67,7.67,58.8289,451.217663,9
"1071",6874,0,26,6.25,11,8,0,0,2.2,6.25,0.25,0.0625,0.015625,0
"1072",6874,0,26,6.25,11,8,1,2,4.2,8.25,2.25,5.0625,11.390625,1
"1073",6878,1,26,6.17,14,10,0,0,1.9,6.17,0.17,0.0289,0.00491299999999999,0
"1074",6878,1,26,6.17,14,10,1,3,4.8,8.17,2.17,4.7089,10.218313,1
"1075",6878,1,26,6.17,14,10,2,1,5.8,10.17,4.17,17.3889,72.511713,4
"1076",6878,1,26,6.17,14,10,3,0,7.4,12.17,6.17,38.0689,234.885113,9
"1077",6907,0,26,7.42,9,8,0,1,1.9,7.42,1.42,2.0164,2.863288,0
"1078",6907,0,26,7.42,9,8,1,3,2.6,9.42,3.42,11.6964,40.001688,1
"1079",6907,0,26,7.42,9,8,2,3,3.9,11.42,5.42,29.3764,159.220088,4
"1080",6919,0,26,6.5,7,10,0,1,2.5,6.5,0.5,0.25,0.125,0
"1081",6919,0,26,6.5,7,10,1,2,4.3,8.5,2.5,6.25,15.625,1
"1082",6919,0,26,6.5,7,10,2,2,6.5,10.5,4.5,20.25,91.125,4
"1083",6919,0,26,6.5,7,10,3,1,6,12.5,6.5,42.25,274.625,9
"1084",6932,1,25,7,6,12,0,0,3.3,7,1,1,1,0
"1085",6932,1,25,7,6,12,1,1,4.2,9,3,9,27,1
"1086",6932,1,25,7,6,12,2,1,4.4,11,5,25,125,4
"1087",6932,1,25,7,6,12,3,0,6.6,13,7,49,343,9
"1088",6975,1,25,6.25,10,10,0,3,1.8,6.25,0.25,0.0625,0.015625,0
"1089",6975,1,25,6.25,10,10,1,1,3.6,8.25,2.25,5.0625,11.390625,1
"1090",6997,1,25,8,6,4,0,5,3.6,8,2,4,8,0
"1091",6997,1,25,8,6,4,1,10,5.1,10,4,16,64,1
"1092",6997,1,25,8,6,4,2,8,5.6,12,6,36,216,4
"1093",7045,1,26,6.42,12,13,0,0,3.2,6.42,0.42,0.1764,0.074088,0
"1094",7045,1,26,6.42,12,13,1,1,5,8.42,2.42,5.8564,14.172488,1
"1095",7045,1,26,6.42,12,13,2,0,6.5,10.42,4.42,19.5364,86.350888,4
"1096",7045,1,26,6.42,12,13,3,1,7.2,12.42,6.42,41.2164,264.609288,9
"1097",7119,1,26,8,12,10,0,1,3.9,8,2,4,8,0
"1098",7185,1,25,6.08,6,11,0,2,1.8,6.08,0.0800000000000001,0.00640000000000001,0.000512000000000001,0
"1099",7185,1,25,6.08,6,11,1,1,2.6,8.08,2.08,4.3264,8.998912,1
"1100",7185,1,25,6.08,6,11,2,0,3.1,10.08,4.08,16.6464,67.917312,4
"1101",7185,1,25,6.08,6,11,3,2,4,12.08,6.08,36.9664,224.755712,9
"1102",7201,0,26,7.5,12,8,0,0,4.4,7.5,1.5,2.25,3.375,0
"1103",7201,0,26,7.5,12,8,1,2,5.7,9.5,3.5,12.25,42.875,1
"1104",7211,1,25,7.58,5,9,0,2,2.2,7.58,1.58,2.4964,3.944312,0
"1105",7211,1,25,7.58,5,9,1,4,3.4,9.58,3.58,12.8164,45.882712,1
"1106",7221,0,25,6.5,11,12,0,0,2.1,6.5,0.5,0.25,0.125,0
"1107",7221,0,25,6.5,11,12,1,1,3.8,8.5,2.5,6.25,15.625,1
"1108",7236,1,25,8,9,11,0,2,5.1,8,2,4,8,0
"1109",7236,1,25,8,9,11,1,1,6.6,10,4,16,64,1
"1110",7242,0,25,7.75,12,8,0,1,3.6,7.75,1.75,3.0625,5.359375,0
"1111",7244,1,25,7.75,10,10,0,1,3.5,7.75,1.75,3.0625,5.359375,0
"1112",7247,0,26,7.75,9,11,0,1,2.5,7.75,1.75,3.0625,5.359375,0
"1113",7247,0,26,7.75,9,11,1,1,3.8,9.75,3.75,14.0625,52.734375,1
"1114",7259,0,26,7.17,3,4,0,3,1.9,7.17,1.17,1.3689,1.601613,0
"1115",7266,1,25,6,10,11,0,0,1.7,6,0,0,0,0
"1116",7288,1,26,6.42,10,13,0,0,1.6,6.42,0.42,0.1764,0.074088,0
"1117",7288,1,26,6.42,10,13,1,3,2.5,8.42,2.42,5.8564,14.172488,1
"1118",7290,0,25,6.08,5,10,0,0,1.8,6.08,0.0800000000000001,0.00640000000000001,0.000512000000000001,0
"1119",7290,0,25,6.08,5,10,1,9,2.6,8.08,2.08,4.3264,8.998912,1
"1120",7295,0,26,7,10,6,0,3,3.1,7,1,1,1,0
"1121",7295,0,26,7,10,6,1,6,3.7,9,3,9,27,1
"1122",7297,1,25,7.5,9,8,0,1,4.7,7.5,1.5,2.25,3.375,0
"1123",7297,1,25,7.5,9,8,1,0,5.3,9.5,3.5,12.25,42.875,1
"1124",7307,1,25,6.5,12,11,0,1,3.3,6.5,0.5,0.25,0.125,0
"1125",7307,1,25,6.5,12,11,1,0,5.4,8.5,2.5,6.25,15.625,1
"1126",7311,0,25,7.75,11,12,0,0,4,7.75,1.75,3.0625,5.359375,0
"1127",7311,0,25,7.75,11,12,1,1,5.8,9.75,3.75,14.0625,52.734375,1
"1128",7315,1,25,7.5,7,10,0,2,1.9,7.5,1.5,2.25,3.375,0
"1129",7315,1,25,7.5,7,10,1,2,4.6,9.5,3.5,12.25,42.875,1
"1130",7325,0,25,6.25,8,9,0,0,1.7,6.25,0.25,0.0625,0.015625,0
"1131",7325,0,25,6.25,8,9,1,3,3.9,8.25,2.25,5.0625,11.390625,1
"1132",7380,0,25,6.75,11,11,0,0,2.2,6.75,0.75,0.5625,0.421875,0
"1133",7380,0,25,6.75,11,11,1,0,2.8,8.75,2.75,7.5625,20.796875,1
"1134",7380,0,25,6.75,11,11,2,2,3.4,10.75,4.75,22.5625,107.171875,4
"1135",7380,0,25,6.75,11,11,3,0,4.5,12.75,6.75,45.5625,307.546875,9
"1136",7388,1,25,7.83,8,12,0,2,1.8,7.83,1.83,3.3489,6.128487,0
"1137",7388,1,25,7.83,8,12,1,0,3.2,9.83,3.83,14.6689,56.181887,1
"1138",7388,1,25,7.83,8,12,3,0,6.5,13.83,7.83,61.3089,480.048687,9
"1139",7424,1,25,7.58,5,10,0,3,4.7,7.58,1.58,2.4964,3.944312,0
"1140",7424,1,25,7.58,5,10,1,3,6,9.58,3.58,12.8164,45.882712,1
"1141",7427,1,26,7.33,7,11,0,0,2.5,7.33,1.33,1.7689,2.352637,0
"1142",7427,1,26,7.33,7,11,1,0,3.7,9.33,3.33,11.0889,36.926037,1
"1143",7482,1,24,6.33,7,12,0,1,1.7,6.33,0.33,0.1089,0.035937,0
"1144",7482,1,24,6.33,7,12,1,0,4.8,8.33,2.33,5.4289,12.649337,1
"1145",7482,1,24,6.33,7,12,2,1,5.8,10.33,4.33,18.7489,81.182737,4
"1146",7482,1,24,6.33,7,12,3,0,6,12.33,6.33,40.0689,253.636137,9
"1147",7509,0,24,7.92,3,7,0,5,2.9,7.92,1.92,3.6864,7.077888,0
"1148",7509,0,24,7.92,3,7,2,2,3.5,11.92,5.92,35.0464,207.474688,4
"1149",7509,0,24,7.92,3,7,3,0,3.8,13.92,7.92,62.7264,496.793088,9
"1150",7572,1,24,6.83,12,11,0,1,1.9,6.83,0.83,0.6889,0.571787,0
"1151",7572,1,24,6.83,12,11,1,1,3.8,8.83,2.83,8.0089,22.665187,1
"1152",7572,1,24,6.83,12,11,2,0,5,10.83,4.83,23.3289,112.678587,4
"1153",7572,1,24,6.83,12,11,3,1,4.8,12.83,6.83,46.6489,318.611987,9
"1154",7576,0,24,7,11,9,0,2,2.8,7,1,1,1,0
"1155",7576,0,24,7,11,9,1,0,4.6,9,3,9,27,1
"1156",7576,0,24,7,11,9,3,4,4.9,13,7,49,343,9
"1157",7579,1,24,8,11,10,0,2,2.7,8,2,4,8,0
"1158",7579,1,24,8,11,10,1,2,4.1,10,4,16,64,1
"1159",7579,1,24,8,11,10,2,1,5.4,12,6,36,216,4
"1160",7579,1,24,8,11,10,3,0,5.7,14,8,64,512,9
"1161",7600,0,25,6.17,10,11,0,1,1.7,6.17,0.17,0.0289,0.00491299999999999,0
"1162",7600,0,25,6.17,10,11,1,2,3.9,8.17,2.17,4.7089,10.218313,1
"1163",7600,0,25,6.17,10,11,2,3,5,10.17,4.17,17.3889,72.511713,4
"1164",7643,0,25,7.92,10,7,0,0,2.8,7.92,1.92,3.6864,7.077888,0
"1165",7643,0,25,7.92,10,7,1,1,4.1,9.92,3.92,15.3664,60.236288,1
"1166",7673,1,25,6.33,5,8,0,2,1.8,6.33,0.33,0.1089,0.035937,0
"1167",7673,1,25,6.33,5,8,1,3,3.5,8.33,2.33,5.4289,12.649337,1
"1168",7673,1,25,6.33,5,8,2,3,4.3,10.33,4.33,18.7489,81.182737,4
"1169",7673,1,25,6.33,5,8,3,7,5.4,12.33,6.33,40.0689,253.636137,9
"1170",7716,0,24,6.17,11,9,0,0,0.9,6.17,0.17,0.0289,0.00491299999999999,0
"1171",7716,0,24,6.17,11,9,1,0,2.7,8.17,2.17,4.7089,10.218313,1
"1172",7725,0,25,6.75,10,11,0,1,2.5,6.75,0.75,0.5625,0.421875,0
"1173",7725,0,25,6.75,10,11,2,0,4.5,10.75,4.75,22.5625,107.171875,4
"1174",7725,0,25,6.75,10,11,3,2,6.1,12.75,6.75,45.5625,307.546875,9
"1175",7728,1,24,6.17,6,10,0,3,1.7,6.17,0.17,0.0289,0.00491299999999999,0
"1176",7728,1,24,6.17,6,10,1,5,3.7,8.17,2.17,4.7089,10.218313,1
"1177",7728,1,24,6.17,6,10,2,1,4.7,10.17,4.17,17.3889,72.511713,4
"1178",7728,1,24,6.17,6,10,3,4,7,12.17,6.17,38.0689,234.885113,9
"1179",7734,0,24,6.42,11,11,0,0,2.2,6.42,0.42,0.1764,0.074088,0
"1180",7734,0,24,6.42,11,11,1,0,5.1,8.42,2.42,5.8564,14.172488,1
"1181",7734,0,24,6.42,11,11,2,0,6,10.42,4.42,19.5364,86.350888,4
"1182",7734,0,24,6.42,11,11,3,0,7,12.42,6.42,41.2164,264.609288,9
"1183",7798,1,24,6.83,10,8,0,3,1.7,6.83,0.83,0.6889,0.571787,0
"1184",7798,1,24,6.83,10,8,1,4,1.6,8.83,2.83,8.0089,22.665187,1
"1185",7798,1,24,6.83,10,8,2,4,2.2,10.83,4.83,23.3289,112.678587,4
"1186",7798,1,24,6.83,10,8,3,1,2.5,12.83,6.83,46.6489,318.611987,9
"1187",7811,1,24,6.25,2,8,0,1,2.1,6.25,0.25,0.0625,0.015625,0
"1188",7811,1,24,6.25,2,8,1,4,3,8.25,2.25,5.0625,11.390625,1
"1189",7811,1,24,6.25,2,8,3,5,3.5,12.25,6.25,39.0625,244.140625,9
"1190",7855,0,24,6.33,7,11,0,2,1.7,6.33,0.33,0.1089,0.035937,0
"1191",7855,0,24,6.33,7,11,1,2,3.2,8.33,2.33,5.4289,12.649337,1
"1192",7855,0,24,6.33,7,11,2,0,3.9,10.33,4.33,18.7489,81.182737,4
"1193",7855,0,24,6.33,7,11,3,0,4.7,12.33,6.33,40.0689,253.636137,9
"1194",7869,0,24,6.58,11,8,0,0,1.8,6.58,0.58,0.3364,0.195112,0
"1195",7869,0,24,6.58,11,8,1,0,3.2,8.58,2.58,6.6564,17.173512,1
"1196",7869,0,24,6.58,11,8,2,0,5.3,10.58,4.58,20.9764,96.071912,4
"1197",7869,0,24,6.58,11,8,3,0,5.9,12.58,6.58,43.2964,284.890312,9
"1198",7873,1,24,7.92,12,10,0,0,4.5,7.92,1.92,3.6864,7.077888,0
"1199",7873,1,24,7.92,12,10,1,0,5.2,9.92,3.92,15.3664,60.236288,1
"1200",7873,1,24,7.92,12,10,2,0,6.1,11.92,5.92,35.0464,207.474688,4
"1201",7873,1,24,7.92,12,10,3,0,7.9,13.92,7.92,62.7264,496.793088,9
"1202",7875,1,24,6.5,10,10,0,0,2.1,6.5,0.5,0.25,0.125,0
"1203",7875,1,24,6.5,10,10,1,0,5.5,8.5,2.5,6.25,15.625,1
"1204",7875,1,24,6.5,10,10,2,0,6.8,10.5,4.5,20.25,91.125,4
"1205",7875,1,24,6.5,10,10,3,0,6.9,12.5,6.5,42.25,274.625,9
"1206",7891,0,24,6.42,4,1,0,5,1.8,6.42,0.42,0.1764,0.074088,0
"1207",7891,0,24,6.42,4,1,1,1,3.6,8.42,2.42,5.8564,14.172488,1
"1208",7904,1,24,7.67,8,8,0,0,3,7.67,1.67,2.7889,4.657463,0
"1209",7904,1,24,7.67,8,8,1,0,4.7,9.67,3.67,13.4689,49.430863,1
"1210",7905,0,24,7.58,9,10,0,3,2.6,7.58,1.58,2.4964,3.944312,0
"1211",7905,0,24,7.58,9,10,1,8,4.4,9.58,3.58,12.8164,45.882712,1
"1212",7919,1,25,6.42,12,10,0,0,1.8,6.42,0.42,0.1764,0.074088,0
"1213",7938,0,24,6.5,9,12,0,0,3.6,6.5,0.5,0.25,0.125,0
"1214",7938,0,24,6.5,9,12,1,2,5,8.5,2.5,6.25,15.625,1
"1215",7979,0,24,6.75,10,12,0,2,3,6.75,0.75,0.5625,0.421875,0
"1216",7986,1,25,6.92,12,11,0,2,1.7,6.92,0.92,0.8464,0.778688,0
"1217",7986,1,25,6.92,12,11,1,0,2.1,8.92,2.92,8.5264,24.897088,1
"1218",7986,1,25,6.92,12,11,2,0,2.4,10.92,4.92,24.2064,119.095488,4
"1219",7986,1,25,6.92,12,11,3,0,3.4,12.92,6.92,47.8864,331.373888,9
"1220",8006,1,24,6.08,6,7,0,0,1.3,6.08,0.0800000000000001,0.00640000000000001,0.000512000000000001,0
"1221",8006,1,24,6.08,6,7,1,2,2.6,8.08,2.08,4.3264,8.998912,1
"1222",8006,1,24,6.08,6,7,2,1,3.4,10.08,4.08,16.6464,67.917312,4
"1223",8006,1,24,6.08,6,7,3,0,4.2,12.08,6.08,36.9664,224.755712,9
"1224",8031,0,24,7.83,12,10,0,4,3.2,7.83,1.83,3.3489,6.128487,0
"1225",8031,0,24,7.83,12,10,1,6,4.9,9.83,3.83,14.6689,56.181887,1
"1226",8085,0,24,6.33,10,11,0,2,1.7,6.33,0.33,0.1089,0.035937,0
"1227",8085,0,24,6.33,10,11,1,2,3.7,8.33,2.33,5.4289,12.649337,1
"1228",8085,0,24,6.33,10,11,2,2,5,10.33,4.33,18.7489,81.182737,4
"1229",8085,0,24,6.33,10,11,3,2,6.5,12.33,6.33,40.0689,253.636137,9
"1230",8157,0,23,7.92,5,9,0,1,3.5,7.92,1.92,3.6864,7.077888,0
"1231",8157,0,23,7.92,5,9,1,0,4.7,9.92,3.92,15.3664,60.236288,1
"1232",8190,1,23,6.75,3,9,0,1,2.1,6.75,0.75,0.5625,0.421875,0
"1233",8190,1,23,6.75,3,9,1,3,4.7,8.75,2.75,7.5625,20.796875,1
"1234",8190,1,23,6.75,3,9,2,5,5.7,10.75,4.75,22.5625,107.171875,4
"1235",8190,1,23,6.75,3,9,3,8,5.2,12.75,6.75,45.5625,307.546875,9
"1236",8239,0,23,8,8,10,0,1,3.4,8,2,4,8,0
"1237",8239,0,23,8,8,10,1,0,4.6,10,4,16,64,1
"1238",8239,0,23,8,8,10,2,1,5.8,12,6,36,216,4
"1239",8239,0,23,8,8,10,3,0,6.4,14,8,64,512,9
"1240",8274,0,24,7.25,8,12,0,3,1.6,7.25,1.25,1.5625,1.953125,0
"1241",8274,0,24,7.25,8,12,1,2,5.2,9.25,3.25,10.5625,34.328125,1
"1242",8274,0,24,7.25,8,12,2,4,5.6,11.25,5.25,27.5625,144.703125,4
"1243",8274,0,24,7.25,8,12,3,3,6.6,13.25,7.25,52.5625,381.078125,9
"1244",8288,1,23,7.42,10,7,0,0,2.1,7.42,1.42,2.0164,2.863288,0
"1245",8288,1,23,7.42,10,7,1,0,2.4,9.42,3.42,11.6964,40.001688,1
"1246",8288,1,23,7.42,10,7,2,0,3.4,11.42,5.42,29.3764,159.220088,4
"1247",8288,1,23,7.42,10,7,3,2,3.9,13.42,7.42,55.0564,408.518488,9
"1248",8335,0,23,6.5,13,12,0,2,1.7,6.5,0.5,0.25,0.125,0
"1249",8361,1,23,7.83,9,8,0,0,5.1,7.83,1.83,3.3489,6.128487,0
"1250",8361,1,23,7.83,9,8,1,2,5.7,9.83,3.83,14.6689,56.181887,1
"1251",8361,1,23,7.83,9,8,2,2,6.3,11.83,5.83,33.9889,198.155287,4
"1252",8361,1,23,7.83,9,8,3,4,7.5,13.83,7.83,61.3089,480.048687,9
"1253",8393,1,23,7.17,11,9,0,0,2.6,7.17,1.17,1.3689,1.601613,0
"1254",8393,1,23,7.17,11,9,1,1,3.7,9.17,3.17,10.0489,31.855013,1
"1255",8393,1,23,7.17,11,9,2,0,4.6,11.17,5.17,26.7289,138.188413,4
"1256",8393,1,23,7.17,11,9,3,0,6.3,13.17,7.17,51.4089,368.601813,9
"1257",8423,0,23,7.08,8,8,0,3,2.3,7.08,1.08,1.1664,1.259712,0
"1258",8423,0,23,7.08,8,8,1,6,4.2,9.08,3.08,9.4864,29.218112,1
"1259",8448,0,23,6.5,9,7,0,2,2.2,6.5,0.5,0.25,0.125,0
"1260",8448,0,23,6.5,9,7,1,4,4,8.5,2.5,6.25,15.625,1
"1261",8459,1,24,6.92,10,10,0,5,2.2,6.92,0.92,0.8464,0.778688,0
"1262",8459,1,24,6.92,10,10,1,6,3.3,8.92,2.92,8.5264,24.897088,1
"1263",8475,0,23,6.17,13,10,0,0,1.9,6.17,0.17,0.0289,0.00491299999999999,0
"1264",8475,0,23,6.17,13,10,1,0,4.2,8.17,2.17,4.7089,10.218313,1
"1265",8480,1,23,7.25,9,11,0,2,2.8,7.25,1.25,1.5625,1.953125,0
"1266",8480,1,23,7.25,9,11,1,2,4.2,9.25,3.25,10.5625,34.328125,1
"1267",8521,0,23,7.67,5,9,0,3,4,7.67,1.67,2.7889,4.657463,0
"1268",8521,0,23,7.67,5,9,1,6,5.2,9.67,3.67,13.4689,49.430863,1
"1269",8521,0,23,7.67,5,9,2,3,5.7,11.67,5.67,32.1489,182.284263,4
"1270",8521,0,23,7.67,5,9,3,3,8,13.67,7.67,58.8289,451.217663,9
"1271",8577,0,22,6.5,5,5,0,3,2.1,6.5,0.5,0.25,0.125,0
"1272",8577,0,22,6.5,5,5,2,0,4.8,10.5,4.5,20.25,91.125,4
"1273",8580,0,23,6,1,4,0,0,1.3,6,0,0,0,0
"1274",8580,0,23,6,1,4,2,0,3.7,10,4,16,64,4
"1275",8627,1,22,6.08,9,8,0,4,1.6,6.08,0.0800000000000001,0.00640000000000001,0.000512000000000001,0
"1276",8627,1,22,6.08,9,8,1,2,2.5,8.08,2.08,4.3264,8.998912,1
"1277",8627,1,22,6.08,9,8,2,3,2.6,10.08,4.08,16.6464,67.917312,4
"1278",8627,1,22,6.08,9,8,3,1,3.7,12.08,6.08,36.9664,224.755712,9
"1279",8705,0,22,6.08,11,9,0,2,1.8,6.08,0.0800000000000001,0.00640000000000001,0.000512000000000001,0
"1280",8705,0,22,6.08,11,9,1,1,4.9,8.08,2.08,4.3264,8.998912,1
"1281",8705,0,22,6.08,11,9,2,4,5.9,10.08,4.08,16.6464,67.917312,4
"1282",8705,0,22,6.08,11,9,3,4,7,12.08,6.08,36.9664,224.755712,9
"1283",8807,1,22,6.42,10,12,0,0,1.8,6.42,0.42,0.1764,0.074088,0
"1284",8807,1,22,6.42,10,12,1,0,3.3,8.42,2.42,5.8564,14.172488,1
"1285",8807,1,22,6.42,10,12,2,1,4.4,10.42,4.42,19.5364,86.350888,4
"1286",8807,1,22,6.42,10,12,3,1,6.1,12.42,6.42,41.2164,264.609288,9
"1287",8870,0,23,6,4,10,0,2,1.7,6,0,0,0,0
"1288",8870,0,23,6,4,10,1,1,3.7,8,2,4,8,1
"1289",8870,0,23,6,4,10,2,0,5.5,10,4,16,64,4
"1290",8870,0,23,6,4,10,3,0,6.3,12,6,36,216,9
"1291",8915,1,23,7.42,6,7,0,2,3.7,7.42,1.42,2.0164,2.863288,0
"1292",8915,1,23,7.42,6,7,1,2,5.3,9.42,3.42,11.6964,40.001688,1
"1293",8958,0,22,7,10,8,0,0,2.4,7,1,1,1,0
"1294",8958,0,22,7,10,8,1,2,2.7,9,3,9,27,1
"1295",9232,0,22,7.17,10,11,0,4,4.3,7.17,1.17,1.3689,1.601613,0
"1296",9232,0,22,7.17,10,11,1,2,4.2,9.17,3.17,10.0489,31.855013,1
"1297",9286,1,21,6.42,5,9,0,3,1.8,6.42,0.42,0.1764,0.074088,0
"1298",9286,1,21,6.42,5,9,1,4,3.8,8.42,2.42,5.8564,14.172488,1
"1299",9317,1,21,6,11,9,0,4,1.8,6,0,0,0,0
"1300",9317,1,21,6,11,9,1,6,3.4,8,2,4,8,1
"1301",9319,1,21,6,7,8,0,2,0.9,6,0,0,0,0
"1302",9319,1,21,6,7,8,1,5,5.2,8,2,4,8,1
